# median-combination of 92 normalized COS/G130M+G160M AGN spectra
# C. Danforth Fri Jan 25 12:25:39 2013
# wavelength   normalized flux
1527.3353     0.951795
1527.4209     0.959506
1527.5065     0.986588
1527.5921     0.970352
1527.6777     0.964842
1527.7634     0.962186
1527.8490     0.974788
1527.9346     0.975920
1528.0202     0.987812
1528.1058     0.984912
1528.1915     0.968046
1528.2771     0.975540
1528.3627     0.975212
1528.4483     0.993445
1528.5339     0.979654
1528.6195     0.997110
1528.7052     0.993989
1528.7908     0.992408
1528.8764     0.992613
1528.9620     0.988083
1529.0476     0.994226
1529.1333     0.994956
1529.2189     0.995282
1529.3045      1.00383
1529.3901      1.00325
1529.4757     0.993019
1529.5613      1.01202
1529.6470      1.00259
1529.7326     0.995340
1529.8182     0.993407
1529.9038     0.993247
1529.9894     0.986200
1530.0751     0.987529
1530.1607     0.983775
1530.2463     0.981886
1530.3319     0.982543
1530.4175     0.972552
1530.5031     0.977221
1530.5888     0.984713
1530.6744      1.00319
1530.7600     0.988341
1530.8456     0.984796
1530.9312     0.983214
1531.0169     0.965110
1531.1025     0.968466
1531.1881     0.969457
1531.2737     0.965103
1531.3593     0.997080
1531.4450     0.980321
1531.5306     0.988487
1531.6162     0.988901
1531.7018     0.998973
1531.7874     0.989553
1531.8730     0.995499
1531.9587      1.00102
1532.0443     0.997966
1532.1299     0.998615
1532.2155     0.976912
1532.3011     0.981550
1532.3868     0.973883
1532.4724     0.969567
1532.5580     0.967773
1532.6436     0.977763
1532.7292     0.999812
1532.8148     0.986785
1532.9005     0.988721
1532.9861     0.979951
1533.0717     0.988730
1533.1573     0.978689
1533.2429     0.981342
1533.3286     0.983880
1533.4142      1.00000
1533.4998     0.992028
1533.5854     0.985970
1533.6710     0.983631
1533.7566     0.986832
1533.8423     0.987842
1533.9279     0.989270
1534.0135     0.986871
1534.0991     0.983247
1534.1847     0.986647
1534.2704     0.984244
1534.3560     0.982953
1534.4416     0.992098
1534.5272     0.990325
1534.6128     0.983615
1534.6985     0.970796
1534.7841     0.987194
1534.8697     0.984482
1534.9553     0.993664
1535.0409      1.00531
1535.1265      1.00499
1535.2122      1.01072
1535.2978      1.00234
1535.3834     0.992408
1535.4690     0.983987
1535.5546     0.995823
1535.6403     0.981727
1535.7259     0.998221
1535.8115      1.00363
1535.8971     0.993784
1535.9827     0.996944
1536.0683     0.990561
1536.1540     0.980776
1536.2396     0.987893
1536.3252     0.991155
1536.4108     0.988187
1536.4964     0.998670
1536.5821     0.993089
1536.6677     0.987487
1536.7533     0.979497
1536.8389     0.982493
1536.9245     0.979422
1537.0102     0.985120
1537.0958     0.998895
1537.1814     0.990207
1537.2670     0.996099
1537.3526     0.990390
1537.4382     0.974139
1537.5239     0.983031
1537.6095     0.987520
1537.6951     0.974489
1537.7807     0.984473
1537.8663     0.985333
1537.9520     0.995636
1538.0376     0.997867
1538.1232     0.993105
1538.2088     0.975426
1538.2944     0.977949
1538.3800     0.980599
1538.4657     0.987073
1538.5513     0.984516
1538.6369     0.977661
1538.7225      1.00331
1538.8081     0.983426
1538.8938     0.980569
1538.9794     0.971111
1539.0650     0.983213
1539.1506     0.979447
1539.2362     0.998470
1539.3218     0.980344
1539.4075     0.984358
1539.4931     0.982551
1539.5787     0.984587
1539.6643     0.973032
1539.7499     0.976850
1539.8356     0.992112
1539.9212     0.987457
1540.0068     0.980348
1540.0924     0.979927
1540.1780     0.984374
1540.2637     0.988538
1540.3493     0.977407
1540.4349     0.978607
1540.5205     0.985841
1540.6061     0.988364
1540.6917     0.990364
1540.7774     0.987121
1540.8630     0.989717
1540.9486     0.985306
1541.0342     0.991739
1541.1198     0.980702
1541.2055     0.990650
1541.2911     0.978267
1541.3767     0.989761
1541.4623     0.993909
1541.5479     0.988335
1541.6335     0.992538
1541.7192     0.996866
1541.8048     0.985338
1541.8904     0.979654
1541.9760     0.983887
1542.0616     0.981562
1542.1473     0.985755
1542.2329     0.988400
1542.3185     0.998214
1542.4041      1.00216
1542.4897      1.00424
1542.5753     0.994862
1542.6610     0.995538
1542.7466     0.990409
1542.8322     0.986226
1542.9178     0.994949
1543.0034     0.991199
1543.0891     0.996577
1543.1747     0.982831
1543.2603     0.984391
1543.3459     0.991754
1543.4315     0.993300
1543.5172     0.999145
1543.6028     0.993784
1543.6884     0.994590
1543.7740     0.989069
1543.8596     0.987252
1543.9452     0.981700
1544.0309     0.978191
1544.1165     0.986448
1544.2021     0.998740
1544.2877     0.993416
1544.3733     0.990345
1544.4590     0.999558
1544.5446     0.993539
1544.6302      1.00078
1544.7158     0.998564
1544.8014     0.996820
1544.8870     0.998014
1544.9727     0.988340
1545.0583     0.985747
1545.1439     0.994960
1545.2295     0.979168
1545.3151     0.993111
1545.4008      1.00196
1545.4864      1.00228
1545.5720      1.00103
1545.6576     0.996848
1545.7432     0.998078
1545.8288     0.994240
1545.9145     0.990752
1546.0001     0.991925
1546.0857     0.979941
1546.1713     0.973970
1546.2569     0.976877
1546.3426     0.983960
1546.4282     0.976883
1546.5138     0.990127
1546.5994     0.978084
1546.6850     0.998809
1546.7707     0.990585
1546.8563     0.986987
1546.9419     0.992868
1547.0275     0.986670
1547.1131     0.968837
1547.1987     0.982952
1547.2844     0.971050
1547.3700     0.965073
1547.4556     0.947888
1547.5412     0.915307
1547.6268     0.883007
1547.7125     0.800073
1547.7981     0.731518
1547.8837     0.627730
1547.9693     0.524886
1548.0549     0.471995
1548.1405     0.494288
1548.2262     0.523027
1548.3118     0.594365
1548.3974     0.720422
1548.4830     0.789498
1548.5686     0.886660
1548.6543     0.921474
1548.7399     0.947799
1548.8255     0.945472
1548.9111     0.953756
1548.9967     0.964884
1549.0823     0.969507
1549.1680     0.970286
1549.2536     0.960720
1549.3392     0.967526
1549.4248     0.979494
1549.5104     0.964149
1549.5961     0.987022
1549.6817     0.978167
1549.7673     0.977548
1549.8529     0.977017
1549.9385     0.959966
1550.0242     0.950525
1550.1098     0.927178
1550.1954     0.910099
1550.2810     0.886793
1550.3666     0.798901
1550.4522     0.762636
1550.5379     0.723606
1550.6235     0.667326
1550.7091     0.659972
1550.7947     0.733993
1550.8803     0.777335
1550.9660     0.842297
1551.0516     0.892860
1551.1372     0.933588
1551.2228     0.947735
1551.3084     0.966849
1551.3940     0.978704
1551.4797     0.979539
1551.5653     0.982041
1551.6509     0.991786
1551.7365      1.00090
1551.8221     0.994338
1551.9078     0.991837
1551.9934      1.00564
1552.0790     0.994866
1552.1646     0.988963
1552.2502     0.977971
1552.3359     0.991019
1552.4215     0.982660
1552.5071     0.988952
1552.5927     0.994445
1552.6783     0.994646
1552.7639     0.995182
1552.8496     0.999665
1552.9352      1.00471
1553.0208     0.995267
1553.1064     0.996678
1553.1920     0.987388
1553.2777     0.995390
1553.3633     0.988696
1553.4489     0.985816
1553.5345     0.992748
1553.6201     0.985623
1553.7057     0.988217
1553.7914     0.983666
1553.8770     0.993879
1553.9626     0.974297
1554.0482     0.982543
1554.1338     0.985065
1554.2195     0.986295
1554.3051     0.981655
1554.3907     0.990067
1554.4763     0.975703
1554.5619     0.981067
1554.6475     0.986707
1554.7332     0.977514
1554.8188     0.986047
1554.9044     0.986007
1554.9900     0.995031
1555.0756     0.995475
1555.1613     0.991184
1555.2469     0.990199
1555.3325     0.994806
1555.4181     0.989726
1555.5037     0.973985
1555.5894     0.985376
1555.6750     0.983975
1555.7606     0.983547
1555.8462     0.983476
1555.9318      1.00375
1556.0174     0.984312
1556.1031     0.988890
1556.1887     0.995663
1556.2743     0.989735
1556.3599     0.990604
1556.4455     0.995950
1556.5312     0.988773
1556.6168     0.977219
1556.7024     0.979610
1556.7880     0.997057
1556.8736     0.986738
1556.9592     0.992268
1557.0449     0.987659
1557.1305     0.994544
1557.2161     0.996462
1557.3017     0.993831
1557.3873     0.984366
1557.4730     0.992406
1557.5586     0.989581
1557.6442     0.996580
1557.7298     0.991920
1557.8154     0.989018
1557.9010     0.984964
1557.9867     0.991077
1558.0723     0.994320
1558.1579     0.989917
1558.2435     0.990816
1558.3291      1.00609
1558.4148      1.00444
1558.5004     0.992351
1558.5860     0.988483
1558.6716     0.978513
1558.7572     0.984296
1558.8429     0.988352
1558.9285     0.987124
1559.0141     0.973983
1559.0997     0.981530
1559.1853     0.966646
1559.2709     0.981002
1559.3566     0.990950
1559.4422     0.976742
1559.5278     0.975924
1559.6134     0.966518
1559.6990     0.970892
1559.7847     0.979574
1559.8703     0.972276
1559.9559     0.958619
1560.0415     0.959974
1560.1271     0.938621
1560.2127     0.913070
1560.2984     0.933897
1560.3840     0.955857
1560.4696     0.964793
1560.5552     0.980590
1560.6408     0.972242
1560.7265     0.974827
1560.8121     0.982446
1560.8977     0.994921
1560.9833     0.980488
1561.0689     0.986170
1561.1545     0.989442
1561.2402     0.983245
1561.3258     0.977508
1561.4114     0.986743
1561.4970     0.982272
1561.5826     0.978236
1561.6683     0.967351
1561.7539     0.989848
1561.8395     0.974563
1561.9251     0.976924
1562.0107     0.973447
1562.0964     0.987406
1562.1820     0.981758
1562.2676     0.964819
1562.3532     0.969296
1562.4388     0.982689
1562.5244     0.984969
1562.6101     0.981146
1562.6957     0.969931
1562.7813     0.969565
1562.8669     0.981096
1562.9525     0.984647
1563.0382     0.979654
1563.1238     0.993315
1563.2094     0.990972
1563.2950     0.995627
1563.3806     0.998533
1563.4662     0.999169
1563.5519     0.981091
1563.6375     0.994916
1563.7231     0.988156
1563.8087     0.984867
1563.8943     0.994073
1563.9800     0.987647
1564.0656     0.976217
1564.1512     0.982126
1564.2368     0.984490
1564.3224     0.982640
1564.4081     0.990371
1564.4937     0.992296
1564.5793     0.994905
1564.6649     0.990662
1564.7505     0.993436
1564.8361     0.999936
1564.9218     0.982518
1565.0074     0.988167
1565.0930     0.991954
1565.1786     0.977913
1565.2642     0.973483
1565.3499     0.983101
1565.4355     0.980717
1565.5211     0.988488
1565.6067     0.980925
1565.6923     0.980892
1565.7779     0.982738
1565.8636     0.977677
1565.9492     0.989159
1566.0348     0.995793
1566.1204     0.990264
1566.2060     0.992016
1566.2917     0.985575
1566.3773     0.989827
1566.4629     0.998357
1566.5485     0.998685
1566.6341     0.987894
1566.7197     0.984702
1566.8054     0.979688
1566.8910     0.990487
1566.9766     0.981654
1567.0622     0.980665
1567.1478     0.968631
1567.2335     0.980991
1567.3191     0.970611
1567.4047     0.977668
1567.4903     0.979975
1567.5759     0.976408
1567.6616     0.990515
1567.7472     0.976869
1567.8328     0.969907
1567.9184     0.971129
1568.0040     0.973943
1568.0896     0.970337
1568.1753     0.975155
1568.2609     0.977785
1568.3465     0.976067
1568.4321     0.980044
1568.5177     0.990622
1568.6034     0.991045
1568.6890     0.991749
1568.7746     0.991073
1568.8602     0.976660
1568.9458     0.971610
1569.0314     0.971944
1569.1171     0.971538
1569.2027     0.972882
1569.2883     0.971835
1569.3739     0.968456
1569.4595     0.963513
1569.5452     0.966770
1569.6308     0.985945
1569.7164     0.968075
1569.8020     0.982459
1569.8876      1.00117
1569.9732      1.00577
1570.0589     0.969810
1570.1445     0.979835
1570.2301     0.955930
1570.3157     0.960234
1570.4013     0.964578
1570.4870     0.969680
1570.5726     0.954315
1570.6582     0.965341
1570.7438     0.979908
1570.8294     0.974945
1570.9151     0.972941
1571.0007     0.959445
1571.0863     0.964082
1571.1719     0.967746
1571.2575     0.958256
1571.3431     0.961052
1571.4288     0.974527
1571.5144     0.993097
1571.6000     0.987212
1571.6856     0.983345
1571.7712     0.996050
1571.8569     0.993556
1571.9425     0.986049
1572.0281     0.982105
1572.1137     0.989702
1572.1993     0.984969
1572.2849     0.971802
1572.3706     0.970422
1572.4562     0.969846
1572.5418     0.970594
1572.6274     0.970170
1572.7130     0.963697
1572.7987     0.984761
1572.8843     0.979570
1572.9699     0.951416
1573.0555     0.974991
1573.1411     0.952367
1573.2267     0.961622
1573.3124     0.960483
1573.3980     0.956997
1573.4836     0.966039
1573.5692     0.974781
1573.6548     0.989250
1573.7405     0.979521
1573.8261     0.972173
1573.9117     0.956887
1573.9973     0.972658
1574.0829     0.974640
1574.1686     0.983670
1574.2542     0.977176
1574.3398     0.976142
1574.4254     0.969152
1574.5110     0.957962
1574.5966     0.977986
1574.6823     0.991594
1574.7679     0.986983
1574.8535     0.996512
1574.9391     0.994048
1575.0247     0.986519
1575.1104      1.00496
1575.1960     0.991046
1575.2816     0.977685
1575.3672     0.972300
1575.4528     0.959521
1575.5384     0.946778
1575.6241     0.950401
1575.7097     0.948951
1575.7953     0.955227
1575.8809     0.974198
1575.9665     0.974936
1576.0522     0.967980
1576.1378     0.980034
1576.2234     0.994310
1576.3090     0.995787
1576.3946     0.980760
1576.4802     0.968396
1576.5659     0.962090
1576.6515     0.980545
1576.7371     0.972497
1576.8227     0.953169
1576.9083     0.963405
1576.9940     0.959784
1577.0796     0.989083
1577.1652     0.975279
1577.2508     0.986887
1577.3364     0.981725
1577.4221     0.989305
1577.5077     0.994522
1577.5933     0.988819
1577.6789     0.992110
1577.7645     0.997897
1577.8501     0.997613
1577.9358      1.00203
1578.0214     0.997495
1578.1070      1.00911
1578.1926      1.00274
1578.2782     0.995231
1578.3639     0.997296
1578.4495     0.986017
1578.5351     0.957180
1578.6207     0.959996
1578.7063     0.964318
1578.7919     0.978236
1578.8776     0.984607
1578.9632     0.996266
1579.0488      1.00335
1579.1344     0.996482
1579.2200     0.992997
1579.3057     0.990997
1579.3913     0.997029
1579.4769     0.987483
1579.5625     0.999889
1579.6481     0.978043
1579.7338     0.987533
1579.8194     0.981610
1579.9050     0.988039
1579.9906     0.987603
1580.0762     0.998725
1580.1618     0.996170
1580.2475     0.982748
1580.3331     0.981595
1580.4187     0.976254
1580.5043     0.973303
1580.5899     0.986683
1580.6756     0.994072
1580.7612     0.976183
1580.8468     0.974217
1580.9324     0.977883
1581.0180     0.974442
1581.1036     0.974100
1581.1893     0.971690
1581.2749     0.974968
1581.3605     0.962693
1581.4461     0.973901
1581.5317     0.986855
1581.6174     0.977030
1581.7030     0.977175
1581.7886     0.988218
1581.8742     0.986145
1581.9598     0.981309
1582.0454     0.984958
1582.1311     0.986101
1582.2167     0.976380
1582.3023     0.984052
1582.3879     0.993512
1582.4735     0.998448
1582.5592     0.997320
1582.6448     0.982673
1582.7304     0.983663
1582.8160     0.982212
1582.9016     0.957267
1582.9873     0.976406
1583.0729     0.983711
1583.1585     0.983075
1583.2441     0.988650
1583.3297     0.981265
1583.4153     0.958299
1583.5010     0.967424
1583.5866     0.970361
1583.6722     0.992984
1583.7578     0.997361
1583.8434     0.984180
1583.9291     0.994761
1584.0147     0.970561
1584.1003     0.971904
1584.1859     0.962241
1584.2715     0.968782
1584.3571     0.969638
1584.4428     0.971686
1584.5284     0.987880
1584.6140      1.00001
1584.6996     0.980225
1584.7852     0.981943
1584.8709     0.986671
1584.9565     0.987330
1585.0421     0.989893
1585.1277     0.995060
1585.2133     0.977408
1585.2989     0.977223
1585.3846     0.979273
1585.4702     0.965348
1585.5558     0.991834
1585.6414     0.980269
1585.7270     0.982766
1585.8127     0.982295
1585.8983     0.992169
1585.9839     0.977419
1586.0695     0.969805
1586.1551     0.971518
1586.2408     0.987391
1586.3264     0.968127
1586.4120     0.997701
